"SeqNum","MOSTYP","MRELGE","MSKA","MOSHOO","MSKB1","MOPLHO","MAANTH","MGODRK","MGEMOM","MFALLE","MSKB2","MAUT0","MAUT1","MGEMLE","MAUT2","MGODPR","MINKGE","MSKC","MHHUUR","MFWEKI","PWAPAR","PPERSA","PAANHA","AMOTSC","APERSA","AWAPAR","Resp"
1126,18,3,3,9,0,9,2,3,4,0,6,2,0,3,4,3,7,2,0,6,0,0,0,0,1,1,0
1127,13,2,2,8,1,5,1,5,4,1,3,0,5,3,2,8,6,3,0,3,0,0,0,0,0,0,0
1128,16,3,3,8,0,7,2,3,5,1,5,0,4,3,3,6,5,4,0,1,0,0,0,0,0,1,0
1129,27,4,2,2,1,4,2,4,4,5,0,4,0,0,4,6,5,4,0,6,0,0,0,0,0,0,0
1130,18,3,2,9,0,7,0,4,5,0,7,0,2,4,2,5,9,0,0,6,0,0,0,0,0,1,0
1131,23,4,2,10,0,5,0,0,9,1,5,0,2,3,2,6,6,3,0,5,0,0,0,0,0,1,0
1132,34,3,2,4,2,4,2,3,5,3,2,1,4,2,6,7,6,3,1,4,0,0,0,0,0,1,0
1133,16,3,3,8,0,6,1,4,5,1,5,0,3,3,6,5,7,2,1,1,0,0,0,0,0,1,0
1134,20,4,3,9,1,4,0,0,9,0,9,0,0,5,9,6,7,2,0,3,0,0,0,0,0,1,0
1135,37,3,2,4,6,3,0,3,6,6,2,0,3,0,0,9,0,9,3,7,0,3,0,0,0,1,0
1137,32,3,2,3,1,2,1,3,5,3,2,0,4,2,3,7,5,4,2,6,0,4,0,0,0,1,0
1138,7,2,2,6,3,4,3,5,2,0,5,0,4,4,9,7,8,1,0,3,0,0,0,0,0,0,0
1139,22,3,4,10,0,7,4,2,4,0,8,0,1,3,8,3,8,1,1,4,0,0,0,0,0,1,0
1140,17,2,4,9,0,7,2,6,2,0,6,0,1,0,4,4,3,6,0,3,0,0,0,0,0,1,0
1141,7,1,4,6,0,5,8,1,0,1,1,0,4,0,9,7,5,4,1,3,0,0,0,0,0,0,0
1142,21,2,3,9,0,4,1,6,2,2,5,2,3,3,3,4,7,2,3,4,0,0,0,0,0,0,1
1143,16,2,3,8,0,2,2,4,4,0,6,0,2,5,9,7,7,2,0,1,0,5,0,0,0,1,1
1144,22,2,4,10,1,6,0,5,4,0,9,0,0,0,9,6,7,2,0,4,0,0,0,0,0,0,0
1145,38,3,2,4,4,0,0,6,3,6,2,0,2,2,0,7,2,7,4,6,0,0,0,0,0,1,0
1146,14,2,4,8,0,4,6,2,2,1,7,0,0,5,9,5,9,0,0,2,0,0,0,0,0,1,0
1147,33,3,3,3,3,4,0,5,4,4,2,0,2,1,0,9,4,5,0,7,0,0,0,0,0,1,0
1148,24,2,4,1,0,9,3,2,4,0,7,7,2,0,0,5,2,7,0,3,0,4,0,0,0,0,0
1149,7,2,2,6,0,4,3,2,4,1,4,0,2,2,8,6,8,1,0,3,0,0,0,0,0,1,0
1150,24,3,3,1,0,6,3,2,5,0,6,9,0,0,0,5,7,2,0,3,0,0,0,0,0,0,0
1151,15,2,3,8,0,2,2,3,4,0,6,1,1,1,8,4,7,2,0,1,0,0,0,0,0,1,0
1152,7,1,2,6,2,4,6,2,2,2,4,0,2,3,8,5,8,1,0,3,0,0,0,0,0,1,0
1153,17,2,3,9,0,7,0,5,4,0,6,0,2,5,0,4,6,3,0,3,0,0,0,1,0,1,0
1154,20,3,3,9,1,4,2,4,4,2,4,1,3,2,8,6,6,3,0,3,0,0,0,0,0,0,0
1156,21,3,3,9,0,4,1,5,4,1,3,1,4,2,2,4,7,2,1,4,0,0,0,0,0,0,0
1157,17,3,3,9,0,6,1,3,6,1,7,1,3,3,1,8,8,1,0,3,0,0,0,0,0,1,0
1159,10,2,4,7,0,7,4,5,1,1,5,0,4,1,8,2,8,1,0,1,0,0,0,0,0,0,0
1160,34,4,3,4,0,6,1,1,7,2,6,0,4,4,2,8,7,2,0,4,0,0,0,0,0,0,0
1161,6,2,3,6,0,7,3,2,4,2,4,0,3,4,0,7,7,2,0,2,0,0,0,0,0,0,0
1162,25,2,4,1,0,5,0,6,3,2,7,3,2,1,1,8,5,4,2,4,0,0,0,0,0,0,0
1163,17,3,3,9,1,4,2,3,4,1,5,1,2,3,4,6,7,2,1,3,0,0,0,0,0,2,0
1164,33,3,3,3,1,5,0,5,4,3,1,0,4,1,2,7,5,4,2,7,0,0,0,0,0,0,0
1165,19,3,3,9,0,4,0,5,4,0,6,2,2,3,2,5,6,3,2,5,0,0,0,0,0,5,0
1166,23,3,2,10,0,5,0,1,8,0,6,0,3,3,9,7,9,0,0,5,0,0,0,0,0,0,0
1167,36,3,3,4,1,5,2,4,4,2,4,2,2,3,3,6,5,4,2,6,0,0,0,0,1,0,0
1168,35,4,3,4,1,5,0,0,9,2,7,0,3,0,0,6,4,5,2,8,0,4,0,0,0,1,0
1169,22,3,3,10,0,9,0,5,4,0,9,2,0,3,9,3,7,2,0,3,0,0,0,0,0,0,0
1170,1,2,4,5,0,5,4,4,2,1,5,1,3,1,4,6,7,2,1,5,0,0,0,0,0,0,0
1171,20,2,5,9,2,6,3,4,3,0,7,1,1,1,3,5,9,0,0,3,0,0,0,0,1,0,0
1172,21,2,3,9,2,4,2,4,3,1,5,0,3,3,6,7,7,2,1,4,0,0,0,0,1,0,0
1173,17,2,3,9,0,9,4,3,3,0,6,2,0,3,0,3,7,2,0,3,0,0,0,0,0,0,0
1174,15,2,5,8,0,4,0,8,1,0,9,0,0,5,9,5,9,0,0,1,0,0,0,0,0,1,0
1175,17,3,3,9,0,9,2,3,4,0,6,2,0,3,4,3,7,2,0,3,0,0,0,0,0,0,0
1176,35,4,3,4,0,5,1,3,6,2,3,0,3,2,1,8,5,4,0,8,0,0,0,0,0,1,0
1177,23,2,3,10,2,4,2,4,3,1,5,0,3,3,6,7,7,2,1,5,0,0,0,0,0,1,0
1178,7,1,1,6,0,2,5,4,0,0,2,0,7,0,9,7,9,0,0,3,0,0,0,0,0,1,0
1179,15,3,3,8,2,3,3,2,5,0,5,0,2,2,9,3,9,0,0,1,0,0,0,0,0,0,0
1180,35,3,3,4,0,5,1,3,5,1,3,0,2,1,0,9,5,4,0,8,0,0,0,0,0,1,0
1181,17,2,3,9,0,7,3,4,3,3,3,0,1,4,2,7,7,2,3,3,0,0,0,0,0,1,0
1182,8,2,2,6,1,3,3,3,3,2,3,0,5,3,5,7,9,0,0,2,0,0,0,0,0,1,0
1183,22,4,2,10,0,6,2,1,6,1,5,0,3,3,6,5,7,2,0,4,0,0,0,0,0,0,0
1184,23,3,3,10,1,5,3,2,4,2,5,0,3,2,5,4,7,2,1,5,0,0,0,0,0,1,0
1185,17,2,4,9,0,5,1,4,5,4,5,0,3,3,3,7,8,1,0,3,0,0,0,0,0,1,0
1186,33,4,3,3,0,7,0,4,5,2,3,0,6,0,4,9,3,6,3,7,0,0,0,0,1,0,0
1187,31,3,3,3,3,0,0,0,9,0,9,0,3,1,0,5,4,5,2,8,0,0,0,0,0,1,0
1188,17,3,3,9,0,8,0,4,5,0,6,1,2,5,0,6,6,3,0,3,0,0,0,0,0,1,0
1191,37,3,2,4,4,1,0,4,5,5,2,0,3,1,0,6,2,7,3,7,0,0,0,0,0,1,0
1192,7,2,3,6,2,6,3,3,4,1,4,0,4,1,4,7,5,4,1,3,0,0,0,0,1,0,0
1193,33,4,3,3,0,5,0,0,9,0,5,0,9,0,0,6,2,7,0,7,0,0,0,0,0,0,0
1194,17,3,3,9,0,5,1,4,4,0,7,3,2,2,4,6,7,2,2,3,0,0,0,0,0,1,0
1195,8,2,3,6,1,3,4,2,3,1,6,1,3,3,7,6,8,1,0,2,0,0,0,0,0,1,0
1196,33,3,3,3,0,4,0,5,4,3,3,0,5,2,2,5,5,4,2,7,0,0,0,0,0,0,0
1198,22,2,4,10,1,5,3,4,3,2,3,0,5,1,7,5,6,3,1,4,0,0,0,0,0,0,1
1199,23,2,2,10,1,4,5,3,1,1,4,0,2,2,7,6,7,2,1,5,0,0,0,0,0,0,0
1200,17,3,2,9,0,4,0,2,7,0,6,0,4,3,3,6,9,0,2,3,0,0,0,0,0,1,0
1201,27,3,3,2,0,2,0,4,5,2,2,0,2,0,9,5,2,7,2,6,0,7,0,0,0,1,0
1202,23,2,4,10,0,7,0,5,4,2,6,2,0,2,0,5,6,3,0,5,0,0,0,0,0,1,0
1203,34,2,3,4,1,4,3,4,3,1,5,0,3,2,5,6,7,2,1,4,0,0,0,0,1,0,0
1204,17,4,2,9,0,8,0,2,7,2,4,0,4,1,0,7,6,3,0,3,0,0,0,0,0,0,0
1205,38,3,3,4,1,5,1,3,5,4,2,1,4,2,1,6,5,4,1,6,0,0,0,0,0,1,0
1206,33,4,3,3,1,5,0,3,6,3,1,0,4,1,1,7,5,4,1,7,0,0,0,0,0,1,1
1207,17,3,3,9,0,5,0,5,4,2,4,0,1,4,3,5,6,4,0,3,0,0,0,0,0,0,0
1208,22,3,3,10,0,3,0,4,5,0,9,0,0,5,5,5,9,0,0,3,0,0,0,0,0,1,0
1209,33,2,2,3,3,5,3,4,3,4,2,0,3,0,9,3,9,0,2,7,0,0,0,0,0,0,0
1210,26,3,4,2,0,4,1,6,3,4,2,0,3,1,1,8,7,2,0,8,0,0,0,0,0,0,0
1211,17,3,3,9,2,5,2,2,5,0,4,1,2,3,3,5,9,0,1,3,0,0,0,0,0,0,0
1212,34,4,3,4,1,3,1,2,7,1,6,0,2,5,8,4,8,1,1,4,0,0,0,0,1,0,0
1213,37,4,2,4,0,7,0,0,8,2,4,0,2,5,4,9,7,2,0,7,0,4,0,0,0,1,0
1214,25,3,3,1,0,5,0,3,6,0,5,2,0,4,4,7,5,4,3,4,0,0,0,0,1,0,0
1216,19,4,3,9,0,4,0,4,5,0,5,0,3,3,5,6,8,1,5,5,0,0,0,0,0,1,0
1217,9,2,4,7,2,4,3,2,4,2,3,1,4,2,3,6,5,4,1,1,0,0,0,0,0,0,1
1220,18,2,3,9,1,4,4,4,2,0,6,0,9,0,7,6,5,4,0,6,0,0,0,0,0,0,0
1223,21,2,3,9,0,4,1,5,3,1,3,1,2,1,3,4,7,2,3,4,0,0,0,0,0,2,0
1224,13,2,1,8,2,5,1,6,3,1,3,0,6,2,5,7,7,2,0,3,0,3,0,0,0,1,0
1225,22,2,1,10,0,2,0,7,2,4,1,0,1,4,7,7,6,3,1,4,0,4,0,0,0,1,0
1226,34,3,3,4,1,3,2,3,5,1,1,0,5,1,6,7,4,5,1,4,0,0,0,0,0,0,0
1227,36,2,3,4,1,4,4,4,2,0,6,0,9,0,7,6,5,4,0,6,0,0,0,0,0,1,0
1228,17,3,4,9,1,5,0,5,4,0,6,4,4,0,2,6,7,2,0,3,0,0,0,0,1,1,0
1229,22,3,4,10,2,2,0,4,5,2,6,0,2,2,9,7,4,5,0,4,0,0,0,0,0,0,0
1230,30,2,3,2,0,5,3,2,5,2,4,0,1,4,3,6,6,3,2,3,0,0,0,0,0,0,0
1231,13,1,5,8,2,2,7,1,1,0,8,0,0,5,8,4,7,2,0,3,0,0,0,0,0,0,0
1232,36,2,3,4,1,4,3,4,2,0,5,2,4,3,2,5,7,2,0,6,0,0,0,0,0,1,0
1233,28,3,4,2,2,4,0,6,3,0,4,2,2,0,0,7,2,7,5,6,0,0,0,0,0,0,0
1234,27,2,4,2,0,5,2,5,3,0,9,0,2,7,5,9,9,0,0,6,0,0,0,0,0,1,0
1235,27,3,4,2,1,4,3,2,5,3,4,0,1,1,3,6,3,6,1,6,0,0,0,0,0,1,0
1236,24,3,3,1,2,5,3,2,4,0,7,7,2,0,0,5,4,5,0,3,0,0,0,0,0,0,0
1237,28,3,3,2,0,5,2,4,4,1,3,0,3,1,2,5,5,4,2,6,0,5,0,0,0,0,0
1238,8,2,2,6,0,3,1,7,1,0,5,0,4,2,7,4,9,0,0,2,0,0,0,0,0,1,0
1239,17,3,3,9,0,4,2,3,5,0,7,3,0,3,3,5,7,2,0,3,0,0,0,0,0,0,0
1241,14,1,6,8,0,6,7,2,1,1,7,2,1,2,7,3,6,3,0,2,0,0,0,0,0,1,0
1242,17,4,2,9,0,5,0,0,9,1,5,0,2,3,2,6,6,3,0,3,0,0,0,0,0,0,0
1243,9,2,5,7,1,6,4,3,2,2,3,0,6,1,8,6,4,5,2,1,0,0,3,0,0,1,0
1244,13,2,3,8,1,4,3,3,3,0,5,1,4,2,2,5,7,2,0,3,0,0,0,0,0,0,0
1245,11,2,4,7,1,5,3,6,0,6,3,0,2,1,6,5,5,4,2,1,0,0,0,0,0,1,0
1246,17,2,3,9,0,7,0,5,4,0,6,0,2,5,0,4,6,3,0,3,0,0,0,0,0,0,0
1247,17,3,3,9,1,4,1,4,4,1,7,1,1,4,2,4,7,2,0,3,0,0,0,0,0,1,1
1248,8,2,2,6,0,4,5,0,4,3,4,0,3,2,9,3,9,0,0,2,0,0,0,0,0,0,0
1249,17,3,3,9,0,6,2,3,4,1,7,2,2,1,1,7,7,2,0,3,0,0,0,0,0,2,0
1250,20,2,4,9,2,5,0,6,3,0,4,0,7,0,3,7,6,3,0,3,0,0,0,0,0,1,0
1251,8,2,1,6,3,4,4,5,2,0,5,0,2,3,9,7,8,1,0,2,0,0,0,0,0,1,0
1252,32,1,5,3,3,3,5,4,0,2,5,0,6,0,9,5,6,3,0,7,0,0,0,0,0,1,0
1254,23,3,3,10,1,4,2,3,5,1,6,0,3,3,8,6,8,1,1,5,0,0,0,0,0,0,0
1255,34,3,2,4,0,3,3,2,5,0,4,2,3,2,5,7,5,4,2,4,0,0,0,0,0,2,0
1257,21,2,3,9,0,4,1,5,3,1,3,1,2,1,3,4,7,2,3,4,0,0,0,0,0,2,0
1258,16,3,2,8,0,5,3,2,5,1,4,0,3,3,7,5,7,2,0,1,0,0,0,0,0,1,0
1260,36,3,2,4,1,5,1,4,4,1,3,0,3,5,1,8,7,2,0,6,0,0,0,0,0,1,0
1261,7,2,3,6,0,6,3,4,2,2,1,1,6,1,7,7,7,2,2,3,0,0,0,0,0,0,0
1262,7,1,1,6,1,4,5,4,1,1,4,0,3,4,8,6,7,2,0,3,0,0,0,0,0,1,0
1263,7,1,1,6,1,4,5,4,1,1,4,0,3,4,8,6,7,2,0,3,0,0,0,0,0,1,0
1264,15,2,3,8,0,4,6,2,2,1,7,0,0,5,9,5,9,0,0,1,0,0,0,0,0,0,0
1265,20,3,2,9,2,5,1,3,5,4,0,0,0,0,0,7,2,7,0,3,0,0,0,0,0,2,0
1266,17,3,3,9,0,5,2,3,4,2,4,1,2,2,2,7,5,4,1,3,0,0,0,0,0,0,0
1267,20,4,3,9,2,7,0,4,5,0,6,0,6,0,2,7,7,2,0,3,0,0,0,0,0,0,0
1268,17,4,2,9,0,5,0,1,8,0,5,0,5,2,2,5,9,0,1,3,0,0,0,0,0,0,0
1269,35,3,2,4,1,5,1,3,6,4,2,0,3,1,1,7,4,5,2,8,0,0,0,0,0,1,1
1270,28,2,4,2,0,7,3,5,2,1,4,4,3,2,3,4,4,5,2,6,0,0,0,0,0,1,1
1271,19,3,3,9,1,4,1,4,4,1,7,1,1,4,2,4,7,2,0,5,0,0,2,0,0,1,0
1272,32,3,2,3,1,4,2,3,5,3,0,0,5,1,2,7,5,4,3,6,0,0,0,0,0,0,0
1274,25,2,3,1,1,4,3,5,2,0,4,0,3,0,2,6,5,4,4,4,0,0,0,0,0,1,0
1275,26,2,4,2,0,7,0,7,2,5,0,0,2,0,0,6,2,7,2,8,0,0,0,0,0,1,0
1276,17,3,3,9,0,9,0,2,7,0,6,0,2,5,0,6,3,6,0,3,0,0,0,0,0,1,0
1277,17,3,3,9,1,4,1,4,4,1,7,1,1,4,2,4,7,2,0,3,0,0,0,0,0,0,0
1278,12,1,5,7,2,5,7,2,0,2,7,2,2,1,8,0,9,0,0,1,0,0,0,0,0,1,0
1279,34,3,3,4,1,5,2,3,5,1,5,0,3,3,8,5,6,3,1,4,0,0,0,0,0,0,0
1280,34,2,3,4,1,4,3,4,3,1,5,0,3,2,5,6,7,2,1,4,0,0,0,0,0,0,0
1282,17,2,4,9,0,6,3,1,6,0,8,1,0,6,3,5,8,1,0,3,0,0,0,0,0,2,0
1283,19,3,4,9,0,9,0,6,3,0,3,0,4,0,4,9,6,4,0,5,0,0,0,0,0,1,0
1284,20,1,4,9,1,5,6,3,1,3,5,1,2,2,5,4,4,5,0,3,0,0,0,0,0,1,0
1285,17,2,3,9,0,7,4,1,5,0,7,1,2,6,8,5,8,1,0,3,0,0,0,0,0,2,0
1286,7,1,1,6,0,2,5,4,0,0,2,0,7,0,9,7,9,0,0,3,0,0,0,0,0,0,0
1287,22,3,2,10,0,4,2,2,6,1,6,0,3,2,7,6,9,0,0,4,0,0,0,0,0,1,0
1290,17,3,4,9,2,7,2,4,4,4,5,0,1,3,2,5,5,4,0,3,0,0,0,0,0,1,0
1291,14,2,4,8,0,3,4,3,3,0,9,0,3,0,9,6,9,0,0,2,0,0,0,0,0,0,0
1292,23,2,5,10,0,5,7,0,2,0,9,0,0,6,7,7,7,2,0,5,0,0,0,0,0,0,0
1293,16,3,3,8,0,5,3,2,5,1,6,1,2,3,5,5,7,2,1,1,0,0,0,0,0,1,0
1294,33,3,3,3,1,5,2,3,5,2,4,2,2,2,3,6,5,4,2,7,0,0,0,0,0,0,0
1295,21,2,3,9,1,4,3,3,3,0,5,1,4,2,2,5,7,2,0,4,0,0,0,0,0,0,0
1296,22,3,2,10,0,5,3,2,5,1,4,0,3,3,7,5,7,2,0,4,0,0,0,0,0,0,0
1297,17,3,3,9,0,4,2,4,4,1,6,1,3,3,5,6,8,1,1,3,0,0,0,0,0,1,0
1299,23,2,4,10,0,6,2,4,3,2,4,3,2,3,3,5,7,2,0,5,0,0,0,0,0,0,0
1300,11,2,4,7,0,4,4,2,4,0,9,2,2,3,9,7,9,0,0,1,0,0,0,0,0,1,0
1301,17,2,3,9,0,7,3,4,3,3,3,0,1,4,2,7,7,2,3,3,0,0,0,0,0,1,0
1302,33,2,3,3,1,4,4,4,2,0,6,0,9,0,7,6,5,4,0,7,0,0,0,0,0,1,1
1303,23,3,3,10,1,6,1,4,4,2,5,0,3,2,4,6,7,2,0,5,0,0,0,0,0,1,0
1304,22,3,4,10,0,9,0,4,5,1,8,1,2,3,6,5,7,2,1,4,0,0,0,0,0,1,0
1305,11,2,5,7,1,5,2,6,1,2,4,2,2,0,8,8,7,2,0,1,0,0,0,0,0,0,0
1306,6,3,2,6,1,3,2,2,6,0,6,0,0,6,4,5,7,2,0,2,0,0,0,0,0,0,0
1307,19,4,3,9,0,4,0,4,5,0,5,0,3,3,5,6,8,1,5,5,0,0,0,0,0,0,0
1308,37,3,2,4,0,6,3,3,4,3,4,0,5,4,0,9,5,4,0,7,0,4,0,0,1,1,0
1309,25,4,3,1,0,5,1,2,7,0,7,4,1,1,1,7,8,1,4,4,0,0,0,0,0,1,0
1311,16,3,3,8,1,6,2,3,4,1,5,1,4,2,2,5,5,4,1,1,0,0,0,0,0,0,0
1312,16,2,3,8,0,2,2,4,4,0,6,0,2,5,9,7,7,2,0,1,0,0,0,0,0,1,0
1313,19,2,4,9,0,5,3,4,3,0,6,0,2,2,5,9,5,4,3,5,0,0,0,0,0,1,0
1314,34,3,3,4,1,4,0,4,5,0,3,0,4,2,0,6,8,1,3,4,0,0,0,0,0,0,0
1315,10,1,6,7,0,7,7,2,0,0,9,0,5,0,6,4,6,3,0,1,0,0,0,0,0,1,0
1316,26,2,5,2,1,5,1,8,1,6,1,0,1,1,1,5,5,4,3,8,0,0,0,0,0,0,1
1317,33,4,3,3,1,7,1,2,6,2,1,0,5,1,0,6,5,4,1,7,0,0,0,0,0,0,0
1318,35,3,2,4,1,5,1,3,6,4,2,0,3,1,1,7,4,5,2,8,0,0,0,0,0,1,0
1319,17,3,3,9,0,8,0,4,5,0,6,1,2,5,0,6,6,3,0,3,0,0,0,0,0,0,0
1320,37,4,2,4,0,2,0,0,9,0,6,0,7,0,0,9,9,0,2,7,0,0,0,0,0,1,1
1321,33,4,3,3,2,5,0,3,6,3,2,0,3,2,1,8,4,5,1,7,0,0,0,0,0,1,0
1322,17,4,3,9,1,4,1,2,7,2,6,1,2,4,4,5,7,2,0,3,0,0,0,0,0,1,0
1323,22,2,4,10,1,5,3,4,3,2,3,0,5,1,7,5,6,3,1,4,0,0,0,0,0,0,0
1324,22,2,2,10,0,3,4,1,5,1,7,0,2,3,9,7,9,0,0,4,0,0,0,0,0,1,0
1325,34,4,2,4,0,2,2,0,7,0,3,0,7,0,4,9,7,2,2,4,0,4,0,0,0,1,0
1326,36,2,3,4,0,3,3,2,5,3,4,0,4,2,7,5,5,4,0,6,0,0,0,0,0,0,0
1327,16,2,4,8,0,3,2,5,2,1,5,0,1,5,3,7,7,2,1,1,0,0,0,0,0,1,0
1328,17,3,3,9,0,7,0,4,5,0,9,0,2,7,9,7,9,0,2,3,0,0,0,0,0,0,0
1329,28,5,3,2,1,5,0,4,5,0,0,0,2,1,0,5,5,4,2,6,0,0,0,0,0,1,1
1330,17,2,2,9,0,3,3,4,3,0,5,0,5,4,7,9,9,0,0,3,0,0,0,0,0,1,0
1331,16,2,3,8,0,5,2,3,4,3,6,0,3,3,2,7,8,1,0,1,0,0,0,0,0,0,0
1332,14,4,3,8,0,7,4,2,4,0,7,1,3,3,5,5,8,1,1,1,0,0,0,0,0,1,0
1334,28,2,5,2,2,2,3,6,1,4,1,0,3,1,3,9,4,5,0,6,0,0,0,0,0,0,0
1335,17,3,3,9,0,5,0,3,6,0,3,5,2,0,0,6,6,3,2,3,0,0,0,0,0,1,0
1336,19,3,3,9,1,4,2,4,3,1,6,0,2,2,2,6,5,4,2,5,0,0,0,1,0,1,0
1338,15,2,4,8,0,4,3,3,3,0,6,0,4,2,9,6,7,2,0,1,0,0,0,0,0,0,0
1339,25,3,3,1,0,4,2,3,5,0,7,3,0,3,3,5,7,2,0,4,0,0,0,0,0,0,0
1340,22,3,3,10,1,1,3,2,4,1,7,0,2,4,8,4,8,1,1,4,0,0,0,0,0,1,0
1341,15,2,4,8,0,7,3,4,3,0,8,0,3,0,9,8,9,0,0,1,0,0,0,0,0,1,1
1343,17,2,3,9,0,7,0,5,4,0,6,0,2,5,0,4,6,3,0,3,0,0,0,0,0,1,0
1344,25,3,3,1,0,4,2,3,5,0,7,3,0,3,3,5,7,2,0,4,0,0,0,1,0,0,0
1345,34,3,3,4,1,3,1,3,6,1,4,1,4,3,9,5,5,4,0,4,0,0,0,0,0,0,0
1346,17,3,3,9,0,4,0,3,6,1,7,0,3,4,5,6,7,2,1,3,0,0,0,0,0,1,0
1347,17,3,3,9,0,4,0,2,7,0,7,2,4,0,0,7,9,0,0,3,0,0,0,0,0,1,0
1348,28,2,3,2,1,5,0,5,4,4,5,1,2,3,0,6,7,2,1,6,0,0,0,0,0,1,0
1349,30,3,3,2,0,5,0,3,6,4,4,0,2,4,0,4,5,4,0,3,0,0,0,0,0,1,0
1351,26,3,3,2,2,3,0,4,5,1,2,0,4,1,8,9,6,3,1,8,0,0,0,0,0,0,1
1352,8,2,2,6,0,4,5,0,4,3,4,0,3,2,9,3,9,0,0,2,0,0,0,0,0,1,0
1353,35,4,2,4,1,5,1,2,7,3,2,0,5,2,1,9,5,4,0,8,0,0,0,1,0,1,0
1354,35,3,3,4,1,4,0,5,4,3,2,0,1,1,0,7,2,7,3,8,0,0,0,0,0,0,0
1355,23,2,3,10,1,4,5,1,3,0,5,1,4,1,1,5,7,2,0,5,0,0,0,0,0,1,0
1356,23,3,3,10,0,4,2,3,5,0,7,3,0,3,3,5,7,2,0,5,0,0,0,0,0,0,0
1357,25,3,3,1,0,7,1,3,5,1,5,3,2,3,2,5,6,3,0,4,0,0,0,0,0,1,0
1358,23,2,4,10,0,4,1,5,3,0,6,0,4,3,6,6,5,4,0,5,0,0,0,0,1,0,0
1359,33,4,3,3,2,5,0,2,7,4,2,0,5,2,1,8,6,3,3,7,0,0,0,0,0,0,0
1360,14,2,4,8,1,4,0,5,4,0,7,0,0,0,5,5,7,2,2,2,0,0,0,0,0,1,0
1362,17,3,3,9,0,7,1,4,4,0,5,0,4,2,0,7,6,3,0,3,0,0,0,0,0,1,0
1363,20,3,3,9,0,7,0,4,5,0,9,0,2,7,9,7,9,0,2,3,0,0,0,0,0,0,0
1364,33,3,2,3,2,4,1,4,5,2,2,0,3,1,6,7,6,3,0,7,0,0,0,0,0,1,0
1365,17,3,2,9,0,4,0,2,7,0,6,0,4,3,3,6,9,0,2,3,0,0,0,0,0,1,1
1366,20,2,4,9,2,4,2,4,3,1,4,0,3,1,2,5,5,4,0,3,0,0,0,1,0,0,0
1367,19,3,3,9,1,4,1,4,4,1,7,1,1,4,2,4,7,2,0,5,0,0,0,0,0,0,0
1368,41,1,1,5,2,2,7,2,0,5,0,0,7,0,9,5,4,5,2,1,0,0,0,0,0,0,0
1369,17,3,3,9,0,9,0,2,7,0,6,0,2,5,0,6,3,6,0,3,0,0,0,0,0,1,0
1370,33,3,2,3,2,5,0,3,6,2,3,0,4,2,3,7,6,3,0,7,0,0,0,0,0,1,1
1371,16,3,3,8,0,6,0,5,4,2,4,0,3,3,2,7,2,7,0,1,0,0,0,0,0,0,0
1372,18,3,2,9,0,7,0,4,5,0,7,0,2,4,2,5,9,0,0,6,0,0,0,0,0,1,0
1373,18,4,2,9,1,4,0,0,9,0,6,0,3,5,0,6,5,4,3,6,0,0,0,0,0,0,0
1374,7,2,2,6,0,5,4,4,2,2,3,0,2,1,7,6,8,1,0,3,0,0,0,0,0,1,0
1375,31,3,3,3,2,4,2,3,4,3,3,0,4,1,3,6,6,3,2,8,0,6,0,0,0,0,0
1376,15,3,2,8,2,2,2,2,6,0,6,2,0,4,7,6,9,0,0,1,0,0,0,0,1,0,0
1377,33,3,3,3,1,6,1,2,6,4,2,0,2,2,2,6,4,5,3,7,0,2,0,0,0,1,0
1378,38,2,2,4,0,4,3,4,3,2,1,0,3,1,7,7,8,1,0,6,0,3,0,0,0,1,0
1379,35,4,3,4,1,4,0,3,6,4,3,0,9,0,0,6,5,4,2,7,0,0,0,0,0,0,0
1380,22,3,3,10,2,3,3,2,4,2,5,0,4,2,2,5,6,3,2,4,0,0,0,0,0,0,0
1381,22,3,2,10,0,4,2,2,6,1,6,0,3,2,7,6,9,0,0,4,0,0,0,1,0,7,0
1382,22,2,2,10,0,4,3,4,3,1,8,0,3,6,3,7,8,1,0,4,0,0,0,0,0,1,0
1383,36,2,3,4,1,4,3,4,2,0,5,2,4,3,2,5,7,2,0,6,0,0,0,0,0,1,0
1384,13,2,4,8,2,2,3,4,3,0,6,0,4,2,9,4,9,0,0,3,0,0,0,0,0,1,0
1385,7,2,2,6,2,4,4,3,2,2,4,0,2,3,8,6,8,1,0,3,0,0,0,0,0,1,0
1386,14,2,4,8,0,6,4,3,3,0,8,1,2,4,7,5,8,1,0,2,0,0,0,0,0,1,0
1387,20,3,3,9,0,6,1,4,4,1,6,1,3,2,5,5,6,3,1,3,0,0,0,0,0,1,1
1388,33,3,2,3,0,7,0,6,3,2,0,0,7,0,0,7,7,2,0,7,0,0,0,0,0,1,1
1390,33,3,3,3,1,6,1,2,6,4,2,0,2,2,2,6,4,5,3,7,0,0,0,0,0,1,0
1391,18,2,3,9,0,5,2,3,4,3,6,0,3,3,2,7,8,1,0,6,0,0,0,0,0,1,0
1393,33,3,3,3,3,4,0,5,4,4,2,0,2,1,0,9,4,5,0,7,0,0,0,0,0,0,0
1394,6,2,4,6,0,5,4,5,1,2,3,0,5,2,9,5,5,4,0,2,0,0,0,0,0,1,1
1395,23,5,2,10,1,5,0,0,9,0,5,0,6,3,2,6,6,3,0,5,0,0,0,0,0,1,0
